id_restaurante;nome_restaurante;containerId;createdAt;customer_id;displayId;engineId;engineName;engineType;extraInfo;integrated;integrationId;isTest;orderTiming;orderType;salesChannel;scheduledAt;status;preparationTime;takeOutTimeInSeconds;totalAmount;updatedAt;version
9;Grão Dourado;T5MHD5PE;03/08/2025 10:38;790;5CX6ZO;9D87CJ;KDSPro;APP;Accusamus itaque neque culpa.;False;2866;False;SCHEDULED;INDOOR;IFOOD;;CONFIRMED;26;2217;59.66;16/03/2025 15:55;v3.7.8
9;Grão Dourado;TD53ELO8;09/06/2025 12:17;226;YVZXAB;RGTE19;KDSPro;WEB;;True;9452;False;SCHEDULED;TAKEOUT;SITE;;CANCELED;47;465;38.72;02/08/2025 07:20;v3.4.1
9;Grão Dourado;TFIQ84AG;20/04/2025 05:38;471;K1B4BQ;KA4UNN;IfoodBridge;POS;;False;7711;False;IMMEDIATE;DELIVERY;SITE;;DISPATCHED;46;1147;21.69;04/10/2024 00:04;v3.9.8
9;Grão Dourado;U5AIUXWU;19/01/2025 01:03;77;ZXMRTR;TXD1P0;IfoodBridge;APP;Ad quasi nam vel eaque.;False;2885;False;SCHEDULED;TAKEOUT;EPADOCA;26/04/2025 22:50;CONFIRMED;72;2485;74.76;25/04/2025 22:34;v1.3.3
9;Grão Dourado;U5UOJDY0;27/09/2024 17:29;192;8VM4KC;XMKIL5;KDSPro;WEB;Unde ut unde molestiae assumenda facilis beatae similique.;True;4946;False;SCHEDULED;DELIVERY;WHATSAPP;;DISPATCHED;13;2594;47.76;24/07/2025 04:59;v2.0.6
9;Grão Dourado;UGM2BLIB;08/01/2025 10:14;58;HK5FCW;31R1TM;IfoodBridge;WEB;;False;3300;False;SCHEDULED;TAKEOUT;IFOOD;;PLACED;87;1120;43.2;20/11/2024 17:30;v1.6.2
9;Grão Dourado;ULA4G8DP;23/10/2024 03:40;517;MYQYRE;RELJ62;IfoodBridge;POS;Iure odit nemo tempore laudantium.;False;1398;False;IMMEDIATE;INDOOR;ANOTAAI;03/10/2024 05:15;CANCELED;17;2049;29.67;30/09/2024 22:28;v3.1.5
9;Grão Dourado;VDESKRJT;02/10/2024 22:21;830;KB2D3K;661H7W;DirectOrder;WEB;;True;1898;False;SCHEDULED;DELIVERY;SITE;;CONCLUDED;76;3475;13.31;05/09/2024 22:36;v1.0.2
9;Grão Dourado;VPXKQ9DT;08/11/2024 13:41;605;14NT4L;H9JY06;IfoodBridge;WEB;Reprehenderit aspernatur commodi architecto facilis.;True;8272;False;SCHEDULED;DELIVERY;DELIVERYVIP;;DISPATCHED;24;1437;31.7;06/12/2024 07:40;v3.8.4
9;Grão Dourado;VUQ41994;07/10/2024 15:38;834;3UN69Y;DYVE13;IfoodBridge;WEB;;True;5301;False;SCHEDULED;TAKEOUT;EPADOCA;18/07/2025 23:00;PLACED;22;1261;60.09;17/07/2025 14:46;v3.3.0
9;Grão Dourado;VZ9E3ETS;26/04/2025 06:37;574;G8VI39;9GNV0K;IfoodBridge;APP;;False;5826;False;SCHEDULED;INDOOR;DELIVERYVIP;12/03/2025 18:20;CANCELED;87;2736;36.0;12/03/2025 20:43;v1.9.6
9;Grão Dourado;WTPYRDIP;07/03/2025 15:29;761;3IAJ4M;F9VSUQ;KDSPro;POS;;True;6815;False;SCHEDULED;TAKEOUT;DELIVERYVIP;11/03/2025 03:31;DISPATCHED;80;494;12.35;09/03/2025 09:38;v3.9.5
9;Grão Dourado;XG63R9RA;04/02/2025 16:55;876;PPFSIV;XB4YNM;IfoodBridge;APP;;True;6483;False;SCHEDULED;INDOOR;99FOOD;;PENDING;43;1627;79.23;24/12/2024 03:31;v1.7.6
9;Grão Dourado;XPTXHJFR;18/03/2025 14:57;285;P0YNGN;L0F43I;DirectOrder;APP;;False;8492;False;IMMEDIATE;DELIVERY;IFOOD;22/02/2025 21:38;DISPATCHED;78;1919;128.68;22/02/2025 12:08;v2.2.2
9;Grão Dourado;XR7P4EV1;14/07/2025 14:21;707;37S9D8;F10BN1;CannoliEngine;APP;;True;6955;False;SCHEDULED;INDOOR;DELIVERYVIP;18/06/2025 14:59;PLACED;18;2260;68.12;18/06/2025 13:35;v2.6.8
9;Grão Dourado;Y9ZQD7QD;07/03/2025 17:25;884;B78PKD;Z6QXM5;DirectOrder;POS;Doloremque eos eius suscipit fugit officia vitae.;True;2481;False;IMMEDIATE;DELIVERY;99FOOD;;DISPATCHED;34;2763;39.7;19/02/2025 05:15;v3.9.5
9;Grão Dourado;YZ600II0;05/05/2025 08:00;150;QD97D5;VH6NHI;DirectOrder;POS;;True;8387;False;SCHEDULED;INDOOR;99FOOD;04/03/2025 22:30;PLACED;66;3476;26.49;04/03/2025 14:33;v2.7.1
9;Grão Dourado;ZIIC3OB8;18/07/2025 11:47;424;MLX0BC;RU7EHH;CannoliEngine;APP;Laboriosam dicta sint harum ratione.;True;4431;False;IMMEDIATE;INDOOR;ANOTAAI;;CONCLUDED;56;1465;23.56;12/08/2025 21:52;v2.1.4
9;Grão Dourado;ZIWJOTIK;12/08/2025 01:32;88;YNF1SS;GFJHOU;KDSPro;WEB;Aliquam enim magni suscipit nostrum voluptatem porro.;True;8336;False;SCHEDULED;TAKEOUT;SITE;;CANCELED;27;1852;19.5;08/08/2025 14:13;v1.4.4
9;Grão Dourado;ZPDRD8AV;19/04/2025 20:23;199;9KRDID;IURF17;KDSPro;WEB;Tempora tempora nostrum beatae officia dolorum.;True;4154;False;IMMEDIATE;INDOOR;ANOTAAI;;PENDING;41;1384;85.44;19/06/2025 11:24;v2.7.4
10;Hamburgueria do Chef;00YCWQI1;24/05/2025 15:37;188;HVN0BH;NL9KHP;KDSPro;POS;Sit quasi nisi totam.;True;6650;False;SCHEDULED;INDOOR;WHATSAPP;13/08/2025 16:43;CONCLUDED;19;3571;148.82;12/08/2025 11:12;v3.8.4
10;Hamburgueria do Chef;02W22E5M;17/01/2025 02:22;481;Z3UIKN;69PVDA;CannoliEngine;WEB;;True;7196;False;SCHEDULED;INDOOR;99FOOD;30/08/2025 18:40;CONCLUDED;18;2866;21.8;29/08/2025 21:29;v1.0.6
10;Hamburgueria do Chef;0NCEG5F8;22/06/2025 07:00;830;3HUY7T;746KGI;CannoliEngine;POS;;False;3252;False;IMMEDIATE;DELIVERY;WHATSAPP;03/06/2025 13:59;CONCLUDED;70;2314;100.92;02/06/2025 02:46;v3.0.7
10;Hamburgueria do Chef;0P148YIV;21/04/2025 13:27;181;C99BXP;6S26IB;IfoodBridge;WEB;;False;8961;False;IMMEDIATE;INDOOR;IFOOD;;CONFIRMED;71;2451;76.26;04/09/2024 06:22;v2.3.6
10;Hamburgueria do Chef;0P19MQQZ;18/06/2025 10:30;791;3EFHU9;U8YSP7;CannoliEngine;WEB;;False;3926;False;SCHEDULED;INDOOR;99FOOD;;PLACED;7;1579;31.56;24/02/2025 09:17;v1.5.6
10;Hamburgueria do Chef;10LGS48A;24/05/2025 15:37;183;8HTS1P;2K6MU0;CannoliEngine;WEB;;False;9855;False;SCHEDULED;INDOOR;DELIVERYVIP;;CONCLUDED;35;2958;32.91;16/10/2024 23:45;v1.7.5
10;Hamburgueria do Chef;16XQV0IP;20/08/2025 23:13;278;NJM02X;K2E4R6;CannoliEngine;POS;Tenetur et perferendis.;True;2612;False;IMMEDIATE;TAKEOUT;99FOOD;06/01/2025 11:25;CONCLUDED;61;93;41.21;05/01/2025 03:19;v3.9.8
10;Hamburgueria do Chef;1JHR3ZZM;24/05/2025 15:37;722;XRO1WL;5ZV0E2;KDSPro;WEB;;True;6951;False;IMMEDIATE;DELIVERY;IFOOD;13/05/2025 09:04;CONCLUDED;71;2735;27.53;11/05/2025 20:48;v2.8.2
10;Hamburgueria do Chef;1WQTRZ18;06/05/2025 06:32;328;OPFWXE;KHKQU0;DirectOrder;POS;;False;7029;False;SCHEDULED;INDOOR;IFOOD;30/11/2024 05:16;CONCLUDED;21;598;187.45;30/11/2024 10:16;v3.8.3
10;Hamburgueria do Chef;1YGLVXF5;30/04/2025 01:00;177;UIMWF0;L2D2QU;IfoodBridge;APP;;False;8671;True;SCHEDULED;TAKEOUT;EPADOCA;;PENDING;52;254;20.85;14/09/2024 02:23;v2.7.4
10;Hamburgueria do Chef;1Z0ERYX8;08/12/2024 06:54;448;5EI0CE;EBGGO8;DirectOrder;WEB;;True;4581;False;SCHEDULED;INDOOR;EPADOCA;18/03/2025 23:09;CONCLUDED;78;1041;31.84;18/03/2025 03:58;v3.0.4
10;Hamburgueria do Chef;2NYDGA45;24/05/2025 15:37;590;O345FT;P4U2K5;DirectOrder;POS;;True;9000;False;IMMEDIATE;INDOOR;DELIVERYVIP;04/07/2025 04:09;CONCLUDED;14;832;116.77;03/07/2025 10:10;v1.6.4
10;Hamburgueria do Chef;2Z7IGC9K;24/05/2025 15:37;574;P2AVXR;YXDHL0;IfoodBridge;WEB;;False;5566;False;SCHEDULED;DELIVERY;EPADOCA;;CONCLUDED;77;1885;56.96;20/11/2024 14:08;v1.8.1
10;Hamburgueria do Chef;3P5KUG2M;24/05/2025 15:37;135;L15G35;FB4G90;CannoliEngine;POS;;True;3655;False;SCHEDULED;TAKEOUT;DELIVERYVIP;23/02/2025 01:07;CONCLUDED;59;1700;20.03;22/02/2025 17:26;v2.5.8
10;Hamburgueria do Chef;405CRZET;24/05/2025 15:37;112;VLLBTX;JUVRM2;DirectOrder;POS;;False;6000;False;SCHEDULED;INDOOR;SITE;25/08/2025 05:16;CONCLUDED;53;2582;34.46;23/08/2025 17:56;v3.1.2
10;Hamburgueria do Chef;40J7H4WS;20/03/2025 17:01;987;188KUN;O2HK3D;CannoliEngine;APP;;True;3200;False;IMMEDIATE;INDOOR;SITE;;PENDING;26;1677;68.33;20/06/2025 21:27;v3.2.2
10;Hamburgueria do Chef;45CEQR8F;31/05/2025 13:16;672;1MHHQV;HCWKIC;DirectOrder;WEB;Quod inventore illo eaque quo doloremque.;False;8585;False;SCHEDULED;TAKEOUT;99FOOD;27/05/2025 17:48;CONCLUDED;23;2197;130.13;26/05/2025 22:35;v1.9.8
10;Hamburgueria do Chef;5DX5UQK2;24/05/2025 15:37;648;AU5NZY;K4B2G6;KDSPro;APP;;True;8885;False;SCHEDULED;TAKEOUT;WHATSAPP;02/11/2024 13:42;CONCLUDED;8;2360;31.38;03/11/2024 06:00;v3.3.1
10;Hamburgueria do Chef;5O54FXER;03/08/2025 17:09;178;L6FEHE;R45VGE;CannoliEngine;APP;;True;6355;False;SCHEDULED;TAKEOUT;SITE;26/08/2025 13:19;CONFIRMED;63;2643;73.85;25/08/2025 04:30;v1.3.2
10;Hamburgueria do Chef;5O9VFXP2;24/05/2025 15:37;995;IR5V2O;0VF6RC;IfoodBridge;POS;Ex voluptates voluptates vitae dignissimos.;True;6154;False;IMMEDIATE;DELIVERY;DELIVERYVIP;;CONCLUDED;41;1484;69.47;22/06/2025 22:44;v2.6.9
10;Hamburgueria do Chef;5WPOCIN4;01/03/2025 20:45;779;2R1NAZ;GEZH0F;DirectOrder;APP;;False;1135;False;IMMEDIATE;TAKEOUT;ANOTAAI;;PENDING;32;2240;68.02;30/10/2024 02:38;v1.6.9
10;Hamburgueria do Chef;60Q75TFL;04/10/2024 06:09;113;WEST0H;ERHESX;IfoodBridge;WEB;Consequatur quod rem aliquam illo iure.;True;3999;True;SCHEDULED;TAKEOUT;WHATSAPP;12/08/2025 03:18;CANCELED;25;3204;57.12;10/08/2025 04:15;v1.8.9
10;Hamburgueria do Chef;69O4CWR1;01/06/2025 02:26;235;H8NTKA;VO03HJ;IfoodBridge;WEB;;False;9191;False;IMMEDIATE;DELIVERY;SITE;;PLACED;49;3517;24.95;24/05/2025 21:21;v1.0.3
10;Hamburgueria do Chef;6E1BYJ4B;04/11/2024 05:01;36;OEOJWG;D90N0Y;KDSPro;APP;;False;9492;False;SCHEDULED;TAKEOUT;EPADOCA;19/05/2025 18:50;CONFIRMED;63;898;39.53;17/05/2025 04:19;v3.2.4
10;Hamburgueria do Chef;7BE8HWMH;11/03/2025 10:23;383;1LPGYI;NB4BB7;DirectOrder;WEB;Numquam accusantium autem maxime eius labore.;False;3895;False;IMMEDIATE;TAKEOUT;ANOTAAI;;CONFIRMED;78;858;58.68;07/08/2025 22:06;v1.5.3
10;Hamburgueria do Chef;89V8VYGV;13/12/2024 02:49;727;YE4P4V;PC985J;DirectOrder;POS;Debitis doloremque iusto vero tenetur velit.;False;7709;False;IMMEDIATE;INDOOR;ANOTAAI;;CONFIRMED;85;2407;42.43;29/11/2024 06:48;v1.5.4
10;Hamburgueria do Chef;8IHIA03F;02/06/2025 17:03;528;16YKGE;VNF21U;KDSPro;APP;;False;7467;False;SCHEDULED;DELIVERY;DELIVERYVIP;;PENDING;72;1173;32.8;19/10/2024 12:15;v1.7.6
10;Hamburgueria do Chef;8RXICRFI;16/12/2024 04:37;301;0QE8ZZ;326XX1;CannoliEngine;APP;;False;9661;False;SCHEDULED;INDOOR;DELIVERYVIP;03/08/2025 14:32;CANCELED;23;1065;28.67;02/08/2025 01:27;v2.3.4
10;Hamburgueria do Chef;8SQR03H8;28/05/2025 20:17;190;LAMRI7;Z5A37G;DirectOrder;WEB;;True;9367;False;IMMEDIATE;INDOOR;EPADOCA;;CONFIRMED;27;2604;66.18;22/04/2025 00:16;v3.8.0
10;Hamburgueria do Chef;92A5GWMI;12/09/2024 07:13;34;5WYVIU;8XLCK8;DirectOrder;WEB;;True;9556;False;IMMEDIATE;DELIVERY;99FOOD;;PLACED;9;3573;58.28;01/04/2025 01:07;v1.5.3
10;Hamburgueria do Chef;9OP9KUAZ;04/11/2024 11:12;758;48JPVY;XO8Z38;DirectOrder;APP;Animi est nostrum itaque eaque nisi.;True;9809;False;SCHEDULED;DELIVERY;ANOTAAI;03/02/2025 04:20;PENDING;60;2512;56.83;01/02/2025 03:18;v2.7.8
10;Hamburgueria do Chef;A0H6IP6C;09/02/2025 11:13;617;9NSJ37;PX9CW2;KDSPro;APP;;True;6702;False;IMMEDIATE;DELIVERY;DELIVERYVIP;16/03/2025 19:03;PENDING;60;1687;68.61;15/03/2025 20:10;v2.4.6
10;Hamburgueria do Chef;AJ7AMC0J;26/01/2025 13:35;727;T8G2KM;PKIMPH;IfoodBridge;POS;;True;4274;False;SCHEDULED;INDOOR;WHATSAPP;;PLACED;17;2731;153.92;16/08/2025 10:03;v2.0.8
10;Hamburgueria do Chef;AJB2ZK7N;14/01/2025 08:46;23;0J8I3T;1GP02T;KDSPro;WEB;Nemo recusandae dolor.;False;6133;False;SCHEDULED;DELIVERY;99FOOD;28/11/2024 01:53;DISPATCHED;80;293;51.61;28/11/2024 02:53;v3.7.7
10;Hamburgueria do Chef;BI8NBB2G;13/03/2025 05:58;279;FWVWOR;LEWUHD;DirectOrder;WEB;Natus natus vel doloremque amet atque.;False;6579;False;SCHEDULED;TAKEOUT;DELIVERYVIP;;CANCELED;16;3128;71.29;22/09/2024 01:58;v1.9.5
10;Hamburgueria do Chef;C5X8B6O5;20/01/2025 02:28;23;4KZQXK;ER4YFG;IfoodBridge;POS;;False;9316;False;SCHEDULED;DELIVERY;DELIVERYVIP;;CONCLUDED;79;1955;156.04;11/02/2025 19:52;v3.1.8
10;Hamburgueria do Chef;CBSOM4HN;25/09/2024 10:31;465;9R5XJG;JY4HPK;IfoodBridge;APP;;True;7353;False;SCHEDULED;DELIVERY;IFOOD;;DISPATCHED;13;1245;30.68;14/03/2025 05:13;v1.2.2
10;Hamburgueria do Chef;CLSLYGR2;21/01/2025 01:01;583;51CKZ8;MKP807;IfoodBridge;WEB;;True;9685;False;IMMEDIATE;DELIVERY;EPADOCA;15/06/2025 20:39;PLACED;36;1671;37.93;13/06/2025 10:58;v2.9.4
10;Hamburgueria do Chef;E3WITF9Q;17/08/2025 17:26;34;M9ZLMW;95K19W;DirectOrder;WEB;;True;2530;False;SCHEDULED;DELIVERY;DELIVERYVIP;;PLACED;89;2796;99.76;15/11/2024 11:19;v3.3.1
10;Hamburgueria do Chef;EDV3L2AF;14/12/2024 02:47;873;0YVSI8;WG0INP;CannoliEngine;WEB;;True;7072;False;SCHEDULED;DELIVERY;SITE;;DISPATCHED;55;2345;61.81;02/11/2024 20:10;v2.7.9
10;Hamburgueria do Chef;ENK5Z3GM;30/01/2025 09:29;508;5CDIOH;ML14I0;IfoodBridge;POS;;False;6698;False;IMMEDIATE;INDOOR;IFOOD;;CONFIRMED;49;828;63.5;26/03/2025 05:36;v2.0.1
10;Hamburgueria do Chef;ER8YZ7OR;03/06/2025 14:41;487;MFME4K;VFQZ24;CannoliEngine;WEB;;True;3182;False;SCHEDULED;INDOOR;WHATSAPP;02/04/2025 08:44;PENDING;80;1328;28.76;01/04/2025 12:40;v3.9.7
10;Hamburgueria do Chef;EUJTEXY8;20/01/2025 04:44;452;DMGS9H;DTROJW;KDSPro;APP;;True;8838;False;IMMEDIATE;TAKEOUT;ANOTAAI;09/10/2024 18:51;DISPATCHED;69;3519;50.87;07/10/2024 10:45;v3.9.6
10;Hamburgueria do Chef;FIBXA174;17/02/2025 21:55;612;PHQ2SA;GK64K7;DirectOrder;POS;;False;8513;False;SCHEDULED;TAKEOUT;SITE;;CONFIRMED;90;3269;76.56;21/02/2025 18:33;v3.1.4
10;Hamburgueria do Chef;G6OA78ZD;11/02/2025 05:34;911;9AE4N0;HWCQF6;KDSPro;APP;Corporis quo a necessitatibus.;False;2325;False;IMMEDIATE;INDOOR;ANOTAAI;27/07/2025 00:35;CONFIRMED;6;639;101.11;26/07/2025 21:35;v2.1.6
10;Hamburgueria do Chef;G9B3GP3Q;14/09/2024 22:14;981;UEMETI;9HDGBE;KDSPro;WEB;;True;2679;False;SCHEDULED;DELIVERY;WHATSAPP;;PENDING;7;1223;84.17;23/04/2025 07:44;v3.8.3
10;Hamburgueria do Chef;GJ42XGF1;08/02/2025 06:09;701;OHSSAH;OXLD6H;DirectOrder;APP;Dolore reprehenderit corporis atque cumque architecto velit.;True;5338;False;SCHEDULED;TAKEOUT;ANOTAAI;26/01/2025 13:52;CONFIRMED;39;2231;89.54;24/01/2025 01:16;v3.0.1
10;Hamburgueria do Chef;GJV9UPTL;09/08/2025 18:37;786;Z1DMNE;MIZH7D;CannoliEngine;APP;;True;5746;False;SCHEDULED;TAKEOUT;99FOOD;;CONCLUDED;38;3071;71.3;06/10/2024 22:12;v2.6.5
10;Hamburgueria do Chef;GR9AG4UQ;03/10/2024 18:45;693;QAHHM1;NOT8SI;DirectOrder;WEB;;True;2882;False;IMMEDIATE;DELIVERY;99FOOD;17/12/2024 00:33;PENDING;45;2014;113.55;16/12/2024 14:18;v1.6.2
10;Hamburgueria do Chef;H3JQRR72;19/06/2025 05:14;929;QXJJR4;KTT4RP;IfoodBridge;POS;Voluptatum odio adipisci unde.;True;9803;False;IMMEDIATE;TAKEOUT;IFOOD;08/05/2025 08:01;CONCLUDED;90;3458;35.55;09/05/2025 01:59;v2.9.6
10;Hamburgueria do Chef;H4ZWW81D;11/08/2025 20:43;185;F3J8DV;NY2ZM5;IfoodBridge;POS;;True;3627;False;SCHEDULED;TAKEOUT;DELIVERYVIP;07/01/2025 20:23;CONCLUDED;61;570;114.11;08/01/2025 00:02;v2.5.9
10;Hamburgueria do Chef;H5VN2UGA;29/08/2025 12:40;793;F6C6BO;OL6WZJ;IfoodBridge;APP;;False;6685;False;SCHEDULED;DELIVERY;SITE;;CANCELED;35;1285;111.08;06/09/2024 14:56;v2.8.9
10;Hamburgueria do Chef;HWJ3U93A;26/03/2025 04:49;391;375JF8;2H97H7;CannoliEngine;APP;;True;5509;False;IMMEDIATE;TAKEOUT;ANOTAAI;24/11/2024 21:13;DISPATCHED;81;927;71.24;23/11/2024 21:52;v1.8.6
10;Hamburgueria do Chef;IAJDGE2M;08/03/2025 13:34;691;0G9KDU;DPE0CT;IfoodBridge;APP;;True;7740;False;IMMEDIATE;TAKEOUT;IFOOD;24/04/2025 02:49;CONFIRMED;24;3111;75.66;22/04/2025 00:49;v3.4.2
10;Hamburgueria do Chef;IGBU990M;19/09/2024 01:43;416;Z9HGNA;0B6NWY;KDSPro;WEB;;False;9517;False;IMMEDIATE;INDOOR;99FOOD;;PLACED;12;3222;18.67;17/08/2025 10:12;v3.5.8
10;Hamburgueria do Chef;IIA9UDE2;01/07/2025 21:35;616;L6JRYB;I8OWGU;CannoliEngine;WEB;;True;3110;False;IMMEDIATE;TAKEOUT;DELIVERYVIP;13/09/2024 02:35;PENDING;33;3044;40.45;10/09/2024 18:40;v1.4.7
10;Hamburgueria do Chef;IO0YE90L;18/09/2024 04:47;214;P4YK89;C2SYOW;KDSPro;POS;Necessitatibus ex quibusdam ea velit dolores error corporis.;True;4808;False;SCHEDULED;DELIVERY;DELIVERYVIP;16/07/2025 00:15;CONCLUDED;56;1379;22.43;16/07/2025 04:51;v2.8.2
10;Hamburgueria do Chef;J0DG5EBI;24/07/2025 23:57;775;B9TSXF;RWXP2Q;IfoodBridge;POS;Facere sed consequatur voluptatem.;False;4157;False;SCHEDULED;DELIVERY;ANOTAAI;19/12/2024 04:13;CANCELED;6;1113;77.0;18/12/2024 13:44;v1.5.4
10;Hamburgueria do Chef;J4M8QUV1;22/09/2024 18:08;814;9IT4MT;MA07MT;KDSPro;POS;Quaerat dolorem expedita impedit ipsum repellat repellat.;False;9902;False;SCHEDULED;TAKEOUT;IFOOD;10/12/2024 01:26;CONFIRMED;74;3416;35.35;09/12/2024 06:44;v1.4.4
10;Hamburgueria do Chef;JFPGWXB0;07/12/2024 21:22;28;D4J6NS;R5OJLY;DirectOrder;APP;;False;9464;False;SCHEDULED;TAKEOUT;ANOTAAI;;CONCLUDED;22;247;45.97;09/09/2024 09:32;v1.9.5
10;Hamburgueria do Chef;JP2ZHCZJ;05/10/2024 20:12;110;DZ6AIU;P2FMC8;KDSPro;APP;;False;1677;False;IMMEDIATE;INDOOR;WHATSAPP;;PLACED;56;1611;138.14;10/12/2024 20:49;v2.2.0
10;Hamburgueria do Chef;JU0LQ1EV;09/09/2024 13:36;255;U2EI1M;2MS0XB;KDSPro;WEB;;True;3627;False;IMMEDIATE;DELIVERY;99FOOD;;PENDING;73;2148;110.51;28/06/2025 03:09;v1.9.3
10;Hamburgueria do Chef;KJKA8P37;24/05/2025 15:37;557;6V9PX2;PDQM7R;DirectOrder;APP;;True;3112;False;SCHEDULED;DELIVERY;99FOOD;;CONCLUDED;50;2277;56.83;01/12/2024 09:33;v2.4.4
10;Hamburgueria do Chef;KW3FMKXB;08/02/2025 02:25;852;CBNGIA;CD0EQA;DirectOrder;POS;;True;9408;False;IMMEDIATE;DELIVERY;IFOOD;16/03/2025 05:48;DISPATCHED;90;2093;77.41;14/03/2025 05:19;v1.6.8
10;Hamburgueria do Chef;L3XR7SSU;24/05/2025 15:37;863;21KHI3;EYJWG6;DirectOrder;WEB;Nobis maiores quo.;True;4703;False;IMMEDIATE;INDOOR;SITE;25/04/2025 04:33;CONCLUDED;43;3359;49.5;24/04/2025 15:51;v2.2.0
10;Hamburgueria do Chef;LD520HH2;12/01/2025 10:34;686;8X4SVK;KUC8AK;DirectOrder;POS;;False;6841;False;IMMEDIATE;TAKEOUT;DELIVERYVIP;02/12/2024 18:43;CONFIRMED;48;1710;24.15;01/12/2024 08:25;v3.5.0
10;Hamburgueria do Chef;LKO4XC1C;19/02/2025 04:52;221;LOV1DW;MYWP2P;DirectOrder;WEB;Quo maiores non quibusdam impedit.;False;5597;False;SCHEDULED;TAKEOUT;ANOTAAI;;CONCLUDED;55;3443;15.29;09/03/2025 01:02;v1.3.2
10;Hamburgueria do Chef;LY49QEF8;24/05/2025 15:37;449;ADQCMV;TP4SDA;DirectOrder;APP;Porro magni dicta mollitia.;False;6922;False;IMMEDIATE;TAKEOUT;WHATSAPP;;CONCLUDED;47;3307;27.64;04/10/2024 11:53;v3.0.8
10;Hamburgueria do Chef;MHUI99LL;22/04/2025 17:11;411;CA3UGS;2BTWI0;DirectOrder;APP;;False;6680;False;IMMEDIATE;TAKEOUT;EPADOCA;02/08/2025 10:54;CONFIRMED;65;2366;45.15;01/08/2025 06:16;v2.5.3
10;Hamburgueria do Chef;MWBV6IHD;02/07/2025 13:23;80;GHO3YX;TBUQF5;DirectOrder;APP;;True;8546;False;IMMEDIATE;INDOOR;IFOOD;13/05/2025 13:14;CONCLUDED;41;126;62.88;12/05/2025 17:44;v1.7.0
10;Hamburgueria do Chef;N23YB1OR;24/05/2025 15:37;866;QI6OSD;MO5YAB;CannoliEngine;WEB;Nulla corporis nisi ratione at eum assumenda.;True;3338;False;SCHEDULED;DELIVERY;IFOOD;;CONCLUDED;86;2661;58.0;22/10/2024 09:50;v2.6.9
10;Hamburgueria do Chef;N5MDJKBB;09/04/2025 23:06;173;DRVW9F;E62HY4;KDSPro;APP;;False;9373;False;IMMEDIATE;TAKEOUT;WHATSAPP;23/07/2025 22:42;CONCLUDED;7;3097;65.72;24/07/2025 15:37;v3.0.0
10;Hamburgueria do Chef;NVUAZRLJ;24/01/2025 20:35;513;7Q1YTU;JG9W1U;KDSPro;WEB;;True;2547;False;IMMEDIATE;TAKEOUT;WHATSAPP;23/11/2024 13:36;PENDING;19;365;143.12;23/11/2024 00:44;v2.2.3
10;Hamburgueria do Chef;NZ7AU0QG;16/02/2025 02:36;128;Q5DYY2;65YBIZ;IfoodBridge;POS;Architecto adipisci accusantium quos.;False;3024;False;SCHEDULED;TAKEOUT;DELIVERYVIP;03/12/2024 23:06;PLACED;88;2499;86.99;03/12/2024 04:00;v3.3.9
10;Hamburgueria do Chef;OC19YQ5Q;24/05/2025 15:37;469;HS5CD3;BMYU8T;KDSPro;POS;;True;3423;False;SCHEDULED;DELIVERY;ANOTAAI;24/06/2025 18:42;CONCLUDED;82;2950;43.68;22/06/2025 15:15;v3.5.7
10;Hamburgueria do Chef;OVJNTKCL;24/05/2025 15:37;111;RJX6Y1;81ZBOG;IfoodBridge;APP;;True;3920;False;SCHEDULED;INDOOR;ANOTAAI;;CONCLUDED;43;2443;26.26;10/02/2025 14:02;v3.6.2
10;Hamburgueria do Chef;OVOA4IYM;24/05/2025 15:37;249;PLYDK4;IOI0G5;KDSPro;WEB;Labore esse voluptate dolore quae.;True;3777;False;SCHEDULED;DELIVERY;99FOOD;13/10/2024 18:52;CONCLUDED;19;3422;39.93;13/10/2024 21:16;v1.6.2
10;Hamburgueria do Chef;P6Q2S6OZ;24/05/2025 15:37;968;ZND6Z8;0GVF12;DirectOrder;APP;;True;8759;False;IMMEDIATE;DELIVERY;EPADOCA;30/10/2024 06:13;CONCLUDED;12;2790;31.3;28/10/2024 18:20;v1.9.1
10;Hamburgueria do Chef;Q4FWDM2H;24/01/2025 20:09;511;3TX4I3;CLK6PB;DirectOrder;APP;Aliquam nobis quos excepturi non.;True;5345;False;SCHEDULED;TAKEOUT;DELIVERYVIP;;CANCELED;49;578;30.37;19/09/2024 07:24;v1.6.4
10;Hamburgueria do Chef;Q96RZGWS;24/05/2025 15:37;246;1VB684;7ZASUW;CannoliEngine;WEB;;True;8556;False;IMMEDIATE;TAKEOUT;IFOOD;05/08/2025 03:00;CONCLUDED;49;2637;77.81;03/08/2025 16:53;v1.4.6
10;Hamburgueria do Chef;QT6GPFPR;12/02/2025 15:47;460;COXR1T;JAPIRP;CannoliEngine;WEB;Dolorum cum magnam.;False;8503;False;IMMEDIATE;INDOOR;WHATSAPP;29/08/2025 10:37;PLACED;74;703;57.6;29/08/2025 11:46;v3.7.3
10;Hamburgueria do Chef;QZP1VTJI;25/06/2025 12:52;598;C1ORAY;GUBEOO;KDSPro;POS;Fuga tenetur aspernatur laudantium esse aperiam et iure.;True;6630;False;IMMEDIATE;INDOOR;ANOTAAI;;PENDING;80;172;101.62;02/07/2025 11:51;v2.8.2
