id_restaurante;nome_restaurante;id;segmentId;templateId;storeId;name;description;badge;type;status;isDefault;createdAt;createdBy;updatedAt;updatedBy
9;Grão Dourado;862;5;862;UW6IK209EI;Campanha AGD;Provident quia aliquid accusamus ad debitis eaque dolor ab temporibus.;winback;1;3;False;20/10/2024 03:36;novaesgabriel;07/06/2025 03:36;caua84
9;Grão Dourado;863;633;863;K04P2EK1HW;Campanha AGE;Animi rerum unde dolor vitae nemo laboriosam sapiente aperiam vel fuga.;;2;4;False;19/05/2024 12:22;lcostela;27/11/2024 12:22;vitoria87
9;Grão Dourado;864;5;864;MXX1CAUT3X;Campanha AGF;Deserunt omnis nam occaecati saepe voluptate aspernatur sed culpa.;winback;1;2;False;22/05/2024 19:27;ualmeida;20/06/2024 19:27;ybarbosa
9;Grão Dourado;865;634;865;CERT7AWRPM;Campanha AGG;Recusandae perspiciatis omnis error quo consequuntur explicabo praesentium deserunt iure aperiam.;winback;1;1;False;03/03/2024 01:21;nicole38;06/07/2024 01:21;zsales
9;Grão Dourado;866;635;866;3SKSO6DKFL;Campanha AGH;Adipisci ab laboriosam culpa veritatis nisi eum velit.;consumption;1;2;False;05/03/2024 09:24;benjaminaragao;14/09/2024 09:24;alvescalebe
9;Grão Dourado;867;636;867;HJMXSNWER8;Campanha AGI;Soluta totam voluptatum nam odit temporibus voluptates animi.;seasonal;2;4;False;15/04/2024 06:13;yasmin96;22/05/2024 06:13;pcavalcanti
9;Grão Dourado;868;5;868;C967FD2YBN;Campanha AGJ;;;1;3;False;23/05/2024 18:54;da-pazbruno;10/03/2025 18:54;onascimento
9;Grão Dourado;869;5;869;R9LM86R4YL;Campanha AGK;;;2;4;False;05/02/2024 11:31;enrico03;18/04/2024 11:31;novaesana-luiza
9;Grão Dourado;870;637;870;K2KNELWL8U;Campanha AGL;;migration;1;1;False;13/03/2024 19:30;souzaisis;05/06/2024 19:30;ffarias
9;Grão Dourado;871;638;871;15ZG80ZWVH;Campanha AGM;Repudiandae cumque libero commodi neque laudantium.;migration;2;4;False;23/06/2024 13:08;nascimentocaue;26/08/2024 13:08;maria-julia54
9;Grão Dourado;872;639;872;6G2KRT47Z0;Campanha AGN;Voluptatum quaerat vel est deserunt earum velit impedit eum repellendus.;;1;3;False;22/09/2024 19:53;davi-lucca82;31/03/2025 19:53;yfreitas
9;Grão Dourado;873;5;873;KXQHXTDQY8;Campanha AGO;;seasonal;1;1;False;25/02/2024 21:49;jcarvalho;17/11/2024 21:49;ana-liviaviana
9;Grão Dourado;874;5;874;LZOO0AHWY4;Campanha AGP;;migration;1;2;False;19/08/2024 03:01;nascimentostella;04/01/2025 03:01;ana-luiza27
9;Grão Dourado;875;640;875;6ZSSJNJ8TH;Campanha AGQ;Laudantium ducimus tempora ratione facere suscipit id accusamus corporis autem in.;migration;1;4;False;22/01/2024 06:52;gustavo-henriquecorreia;16/02/2024 06:52;yda-costa
9;Grão Dourado;876;641;876;ZN4XJ765VA;Campanha AGR;Modi enim assumenda optio repellat odio.;migration;1;2;False;23/07/2024 11:25;gustavo12;04/09/2024 11:25;costelajoao-guilherme
9;Grão Dourado;877;642;877;W1DUHBX6AD;Campanha AGS;Odio debitis voluptas impedit vitae cum minima voluptatum pariatur natus doloremque.;winback;1;1;True;08/03/2024 07:25;abarros;19/07/2024 07:25;cunhaluana
9;Grão Dourado;878;643;878;0U10KWCCIM;Campanha AGT;;consumption;1;1;False;04/04/2024 22:44;blopes;28/12/2024 22:44;aragaosophie
9;Grão Dourado;879;644;879;XRQMBBXDO7;Campanha AGU;;winback;2;1;False;27/04/2024 08:34;maria-juliarezende;15/01/2025 08:34;fernandestheo
9;Grão Dourado;880;645;880;FQ6D6SUZRD;Campanha AGV;Deleniti quibusdam consequatur officiis totam saepe expedita aut inventore doloremque necessitatibus.;winback;2;1;False;16/02/2024 04:44;isisda-rosa;06/03/2024 04:44;duartebrenda
9;Grão Dourado;881;5;881;U3NM0SXFC5;Campanha AGW;Quaerat impedit amet voluptas esse sit minus deleniti dolorum ducimus perspiciatis alias similique.;loyalty;2;2;False;13/02/2024 20:36;uoliveira;30/11/2024 20:36;ramoslucas
9;Grão Dourado;882;646;882;XCMLZTI89U;Campanha AGX;Facere error ipsum natus maxime aperiam.;;1;1;False;20/04/2024 00:48;yagoribeiro;19/10/2024 00:48;raul04
9;Grão Dourado;883;647;883;MBYTJPTVH3;Campanha AGY;Consequatur cupiditate officia earum temporibus assumenda enim adipisci ea.;loyalty;2;2;False;11/07/2024 13:50;da-luzisabella;14/03/2025 13:50;ununes
9;Grão Dourado;884;648;884;PUXJCN0CL5;Campanha AGZ;Veritatis culpa numquam labore ea molestiae sint delectus voluptatum.;winback;2;2;False;15/07/2024 19:06;ida-conceicao;27/01/2025 19:06;santosjoao-miguel
9;Grão Dourado;885;649;885;67EZAQ3UZG;Campanha AHA;;migration;1;3;False;14/01/2024 17:56;barrosmaria-eduarda;14/10/2024 17:56;kevin77
9;Grão Dourado;886;650;886;E0X7H2CPCC;Campanha AHB;;seasonal;2;4;False;06/03/2024 05:26;maria-luiza38;16/08/2024 05:26;ryan35
9;Grão Dourado;887;651;887;MX4YQQ1426;Campanha AHC;Optio doloremque omnis unde quas eius reiciendis.;;2;4;False;04/04/2024 21:30;davi-lucaspinto;30/04/2024 21:30;ibarbosa
9;Grão Dourado;888;652;888;OQKV0N4H2A;Campanha AHD;Cumque molestias sint neque sed officia ipsam deleniti vitae fugiat.;consumption;1;4;False;26/05/2024 15:35;da-luzana-sophia;16/12/2024 15:35;juanpires
9;Grão Dourado;889;5;889;HQHZEDCJ9Z;Campanha AHE;Eligendi modi nisi nobis nesciunt illo assumenda.;;1;1;True;02/10/2024 16:42;vitor-gabrielmartins;06/04/2025 16:42;hda-mata
9;Grão Dourado;890;5;890;2VC8BZBO3F;Campanha AHF;Nulla veniam delectus aliquid enim placeat nobis labore.;winback;1;3;False;20/05/2024 17:03;ana-laura58;27/01/2025 17:03;mariacorreia
9;Grão Dourado;891;653;891;V57HLSZM6V;Campanha AHG;;consumption;2;2;False;11/07/2024 19:26;ana-sophia07;30/12/2024 19:26;cavalcantibruno
9;Grão Dourado;892;654;892;79NK33AH78;Campanha AHH;Vel rem nesciunt iure pariatur explicabo esse architecto esse.;winback;1;3;False;13/10/2024 20:29;davinunes;28/06/2025 20:29;portoanthony
9;Grão Dourado;893;655;893;L4VFZYKBB5;Campanha AHI;;migration;2;4;False;12/06/2024 08:10;rafaelsouza;14/03/2025 08:10;edias
9;Grão Dourado;894;656;894;DA1K3RE8HC;Campanha AHJ;Praesentium atque distinctio ut suscipit odio eligendi veniam.;;1;4;False;18/01/2024 13:24;eduarda99;29/06/2024 13:24;fogacaluna
9;Grão Dourado;895;5;895;3DC0VSVITS;Campanha AHK;Delectus nulla nisi illum in repellat est.;migration;1;2;False;31/08/2024 02:54;meloana-carolina;11/12/2024 02:54;elisa59
9;Grão Dourado;896;657;896;CT71WB0BJH;Campanha AHL;Nam sit quos dolorem voluptate recusandae.;loyalty;1;1;True;21/05/2024 05:37;nicole15;10/10/2024 05:37;lucas-gabriel06
9;Grão Dourado;897;658;897;YPC45U2691;Campanha AHM;;migration;1;3;False;06/03/2024 06:34;pda-mota;15/05/2024 06:34;carlos-eduardoda-mota
9;Grão Dourado;898;659;898;8Y0AWRHQS9;Campanha AHN;Nihil accusamus illo laudantium expedita aspernatur quam aspernatur ullam similique nisi.;seasonal;2;2;False;02/10/2024 04:51;jda-mata;09/07/2025 04:51;alice05
9;Grão Dourado;899;660;899;0MB0ORR5SR;Campanha AHO;;loyalty;2;2;False;14/07/2024 00:03;alvesluna;07/02/2025 00:03;oliviapeixoto
9;Grão Dourado;900;661;900;SXMDX52F7G;Campanha AHP;Reprehenderit minus maiores asperiores minima quae expedita earum minima.;seasonal;1;2;False;27/06/2024 17:15;nathan72;01/04/2025 17:15;henriquesilva
9;Grão Dourado;901;662;901;DO3GTXYZ8A;Campanha AHQ;Eius beatae est soluta neque doloribus dolor rerum ratione minima corporis culpa distinctio.;migration;1;3;False;03/07/2024 14:01;azevedoeduarda;22/01/2025 14:01;ribeirosamuel
9;Grão Dourado;902;663;902;RFLVRKTGU8;Campanha AHR;Aliquam ad pariatur optio repellendus aliquid dolorum enim sequi reprehenderit.;consumption;1;4;False;23/05/2024 08:39;costaluna;22/01/2025 08:39;evelynazevedo
9;Grão Dourado;903;5;903;LTGC3V8MO2;Campanha AHS;Magni est amet quae illum cupiditate mollitia error voluptatem.;consumption;2;1;False;23/02/2024 05:54;lucasgomes;08/09/2024 05:54;mteixeira
9;Grão Dourado;904;664;904;1AVJVWSQ4R;Campanha AHT;Quod beatae quae fugit omnis deleniti eius minima consectetur nisi.;loyalty;1;1;False;02/02/2024 13:19;manuelaaraujo;04/08/2024 13:19;thalescavalcanti
9;Grão Dourado;905;665;905;0FWCS4BJU8;Campanha AHU;Iusto corporis corporis quos voluptatem autem neque suscipit asperiores a.;loyalty;1;2;False;28/02/2024 17:37;fariassamuel;20/04/2024 17:37;isouza
9;Grão Dourado;906;666;906;3WAGB2RH73;Campanha AHV;Voluptatum minima deserunt nam distinctio at perspiciatis ad error modi velit iste.;consumption;2;3;False;18/06/2024 06:07;castroelisa;03/10/2024 06:07;dsilva
9;Grão Dourado;907;667;907;80KA3R2DXJ;Campanha AHW;;seasonal;2;3;False;13/04/2024 16:16;kamillycastro;09/12/2024 16:16;barrosarthur
9;Grão Dourado;908;668;908;TRHXJNJ0KX;Campanha AHX;Tempore maxime explicabo laudantium facilis neque soluta quo.;winback;1;3;False;31/01/2024 01:50;hcaldeira;12/08/2024 01:50;lorenzomendes
9;Grão Dourado;909;669;909;2U4X7X8W43;Campanha AHY;Labore at tempora nobis totam voluptatibus tempore.;loyalty;1;1;False;26/07/2024 13:09;souzathomas;04/11/2024 13:09;cardosoluigi
9;Grão Dourado;910;5;910;RSASVI1X1V;Campanha AHZ;Optio consectetur soluta praesentium deleniti quia itaque autem beatae deserunt.;seasonal;2;3;False;25/09/2024 06:09;emanuelly70;18/05/2025 06:09;pintolais
9;Grão Dourado;911;670;911;M12LC9BGJQ;Campanha AIA;Natus quaerat cumque reprehenderit voluptates fuga eligendi itaque minima veritatis at facere.;winback;1;1;False;06/08/2024 18:29;ana-juliacardoso;22/08/2024 18:29;carvalholucca
9;Grão Dourado;912;5;912;Q6RF8LW7Y8;Campanha AIB;Voluptatum beatae reprehenderit assumenda itaque accusantium.;consumption;2;1;True;08/10/2024 10:34;rda-paz;04/06/2025 10:34;camposclara
9;Grão Dourado;913;671;913;YYWKMX8DHI;Campanha AIC;Magnam exercitationem quam voluptates laborum iusto alias corporis.;seasonal;1;2;False;28/05/2024 09:21;cmonteiro;16/06/2024 09:21;vicentenovaes
9;Grão Dourado;914;672;914;W3LCZ6EIMB;Campanha AID;Maxime alias consectetur cumque eaque eius nemo voluptatum nisi labore fugiat cum.;consumption;1;4;True;29/10/2024 06:40;luiz-felipeda-luz;07/07/2025 06:40;dda-rocha
9;Grão Dourado;915;673;915;63MYSRTTYM;Campanha AIE;;migration;1;2;False;30/09/2024 04:03;luiz-otaviosilveira;12/04/2025 04:03;sophiebarros
9;Grão Dourado;916;674;916;CX7MM1HQB1;Campanha AIF;Provident corrupti optio voluptas repellendus expedita necessitatibus in.;loyalty;1;4;True;16/05/2024 16:09;luiz-henrique74;03/07/2024 16:09;tmartins
9;Grão Dourado;917;675;917;D44Y3NPZ5G;Campanha AIG;;winback;2;1;False;17/04/2024 22:26;thiago37;31/10/2024 22:26;rezendeluna
9;Grão Dourado;918;676;918;OAWCUD3I2I;Campanha AIH;Placeat dolor aspernatur pariatur expedita aperiam fuga.;migration;2;3;False;28/07/2024 06:59;emilly72;11/03/2025 06:59;olivia39
9;Grão Dourado;919;5;919;Z3T7EY0PYD;Campanha AII;;winback;1;3;True;24/01/2024 09:23;emilly17;10/07/2024 09:23;cauacardoso
9;Grão Dourado;920;5;920;4DKFFVIKBY;Campanha AIJ;Enim ullam sunt adipisci at accusamus corporis earum debitis.;loyalty;2;3;False;24/07/2024 18:20;rebecafarias;16/01/2025 18:20;pedro-miguelcunha
9;Grão Dourado;921;677;921;PQVCZKAKJ6;Campanha AIK;;winback;2;2;False;04/11/2024 16:34;yago69;12/05/2025 16:34;catarina21
9;Grão Dourado;922;678;922;Y4XVRYDAFV;Campanha AIL;Exercitationem facilis ipsum magnam fuga corporis nostrum labore fuga officiis.;consumption;1;4;False;13/02/2024 14:43;nalmeida;03/03/2024 14:43;kcampos
9;Grão Dourado;923;5;923;S4FW00R3FD;Campanha AIM;Nostrum repellat placeat deserunt perspiciatis blanditiis ipsum voluptatum laudantium cumque numquam.;;1;4;False;03/04/2024 17:46;umendes;24/06/2024 17:46;jesusemanuella
9;Grão Dourado;924;679;924;EAESQAXMVW;Campanha AIN;Ratione nobis temporibus magni omnis illo itaque.;consumption;1;1;False;28/06/2024 18:29;gustavo-henriqueporto;02/03/2025 18:29;castrogustavo-henrique
9;Grão Dourado;925;680;925;EX0SUTBH7W;Campanha AIO;;;1;2;False;20/03/2024 17:46;maria-fernanda68;23/03/2024 17:46;emanuelfernandes
9;Grão Dourado;926;5;926;JVZHOYYKCZ;Campanha AIP;Deleniti iusto ullam beatae accusamus aspernatur assumenda maiores illum ducimus.;migration;1;2;False;19/09/2024 15:44;nduarte;13/10/2024 15:44;silvaenrico
9;Grão Dourado;927;681;927;C5LIKCTFAI;Campanha AIQ;Deserunt dolore id distinctio accusamus repudiandae repellat fugit dignissimos.;winback;1;1;True;03/07/2024 03:24;maysa85;29/09/2024 03:24;guilherme97
9;Grão Dourado;928;682;928;S0WI4IUYD7;Campanha AIR;Ducimus facilis modi dolorum voluptas assumenda odit.;seasonal;2;4;False;29/10/2024 22:10;bryanmonteiro;15/05/2025 22:10;ninamoraes
9;Grão Dourado;929;683;929;GBMCZDBRAE;Campanha AIS;Facilis inventore aspernatur enim quia placeat nulla.;seasonal;2;1;False;26/06/2024 03:40;das-nevesmarcela;27/02/2025 03:40;theocostela
9;Grão Dourado;930;5;930;QTCD21W2KJ;Campanha AIT;Vitae at repellendus quisquam ratione explicabo et rem.;consumption;2;1;False;21/03/2024 19:08;da-cruzisaac;09/07/2024 19:08;fernandacampos
9;Grão Dourado;931;684;931;QRIQYE1SOF;Campanha AIU;;;2;4;True;31/08/2024 19:22;rezendefernanda;04/12/2024 19:22;caleberamos
9;Grão Dourado;932;685;932;7NRQH4S03B;Campanha AIV;Reprehenderit eligendi corporis illo ipsum quo accusamus voluptatibus consequatur labore neque beatae consectetur officiis.;consumption;2;1;False;10/08/2024 00:08;pramos;30/11/2024 00:08;giovanna02
9;Grão Dourado;933;686;933;25GP0A8D2O;Campanha AIW;Ipsa nobis minima officiis quas doloremque sunt eligendi sed.;loyalty;2;2;True;08/05/2024 00:45;freitasgustavo-henrique;07/10/2024 00:45;psilva
9;Grão Dourado;934;687;934;90H7JAJLTU;Campanha AIX;Quasi amet libero consequuntur sequi tempore eius nisi est qui maiores perspiciatis quis.;winback;1;1;True;24/02/2024 12:59;fernandeskevin;14/09/2024 12:59;pedro-miguelpereira
9;Grão Dourado;935;5;935;TRVXOI41UG;Campanha AIY;Corrupti dignissimos doloribus odit repudiandae debitis magni quas fugiat ducimus libero eum.;migration;1;4;False;22/01/2024 18:26;mendescatarina;12/06/2024 18:26;cda-mota
9;Grão Dourado;936;688;936;LIC6B0YUCQ;Campanha AIZ;Sapiente consequuntur assumenda veniam provident optio accusamus.;migration;1;1;False;03/02/2024 03:56;hcosta;17/08/2024 03:56;eloahda-mota
9;Grão Dourado;937;689;937;18X4RYS04S;Campanha AJA;;;1;3;False;03/07/2024 02:52;ferreiramaite;27/04/2025 02:52;nathannascimento
9;Grão Dourado;938;5;938;DEK429M0TT;Campanha AJB;Esse temporibus vel repudiandae quisquam quibusdam voluptates facere.;;1;3;False;14/03/2024 09:22;claricelima;22/05/2024 09:22;pereiracaio
9;Grão Dourado;939;5;939;DO3GQ83QG5;Campanha AJC;;;1;1;False;17/06/2024 14:21;bfogaca;19/10/2024 14:21;stephanyribeiro
9;Grão Dourado;940;5;940;SYVUVO9GB1;Campanha AJD;;consumption;1;2;False;21/08/2024 16:16;da-pazjoao-gabriel;07/12/2024 16:16;hpereira
9;Grão Dourado;941;690;941;H9H72IQ4LU;Campanha AJE;Animi atque explicabo nobis laborum ad odit optio eius nobis nihil autem quas.;loyalty;2;2;False;25/02/2024 09:43;natalia32;11/09/2024 09:43;portomariana
9;Grão Dourado;942;691;942;0N1SMP85Y7;Campanha AJF;Atque error aliquam quam animi mollitia porro ea cum ut ipsa provident magni.;seasonal;1;2;False;01/09/2024 07:50;da-cunhaana-vitoria;02/03/2025 07:50;barrosluiz-henrique
9;Grão Dourado;943;692;943;16D3CV0L5C;Campanha AJG;Molestias sunt doloribus cumque dolores minus tenetur dolores consectetur distinctio.;;2;2;False;08/03/2024 06:45;ylopes;19/08/2024 06:45;pintoana-laura
9;Grão Dourado;944;693;944;ZOBZOUJJ30;Campanha AJH;Officia doloribus incidunt quas sit praesentium.;migration;1;1;False;22/02/2024 01:19;stephany84;25/05/2024 01:19;igor63
9;Grão Dourado;945;694;945;VS01WXPXN2;Campanha AJI;Iure aut accusamus necessitatibus odit incidunt.;winback;1;1;False;06/11/2024 12:24;brunoviana;04/07/2025 12:24;goncalvesjoao-felipe
9;Grão Dourado;946;695;946;W6L87PSCH8;Campanha AJJ;Officia repudiandae minima reiciendis adipisci iusto harum aliquam cumque ex voluptatum cupiditate.;loyalty;1;4;False;08/07/2024 18:31;emanuelly88;12/03/2025 18:31;aliciacampos
9;Grão Dourado;947;696;947;Z9ZGEGG4JY;Campanha AJK;Quisquam corrupti voluptatum fugiat ex tenetur error suscipit.;migration;2;2;False;22/09/2024 20:59;vitor16;15/01/2025 20:59;alexandrebarbosa
9;Grão Dourado;948;5;948;PLA6D2KG1T;Campanha AJL;Dolorum nobis nobis fugiat ducimus culpa officia totam explicabo esse soluta suscipit.;seasonal;2;2;True;23/03/2024 13:18;castrojoao-vitor;21/07/2024 13:18;isabellacostela
10;Hamburgueria do Chef;949;697;949;AVPM6DYSX9;Campanha AJM;Assumenda in itaque excepturi alias quasi voluptatem totam sint reiciendis impedit.;migration;2;4;False;30/10/2024 13:48;vianaisabella;06/05/2025 13:48;lucascardoso
10;Hamburgueria do Chef;950;698;950;WWCGBLWKLD;Campanha AJN;Vitae animi asperiores deleniti ipsa labore perspiciatis.;migration;1;1;True;27/05/2024 07:18;gmoraes;02/09/2024 07:18;luiz-felipe31
10;Hamburgueria do Chef;951;5;951;LLJ0VGWGRZ;Campanha AJO;Asperiores accusantium assumenda quo voluptate temporibus voluptatem.;loyalty;2;2;False;17/09/2024 11:49;evelyn05;28/12/2024 11:49;yfreitas
10;Hamburgueria do Chef;952;699;952;NUDC32GY42;Campanha AJP;Repudiandae fugiat culpa rerum animi dolorem odio excepturi voluptatibus animi impedit commodi.;loyalty;2;1;False;10/04/2024 18:19;diogo92;10/01/2025 18:19;usales
10;Hamburgueria do Chef;953;700;953;YSGOHKSV8J;Campanha AJQ;;;2;1;False;06/06/2024 18:54;salesjuliana;09/01/2025 18:54;gda-mata
10;Hamburgueria do Chef;954;5;954;1NKK0G78TM;Campanha AJR;Iusto quaerat magni vel sint ipsum dolorum saepe atque quibusdam exercitationem.;consumption;1;3;False;26/07/2024 22:59;xgoncalves;05/03/2025 22:59;tda-paz
10;Hamburgueria do Chef;955;701;955;5745IP65PL;Campanha AJS;Saepe molestiae culpa facilis adipisci accusamus eligendi placeat sint expedita dolorum illo occaecati.;migration;2;4;False;04/09/2024 04:49;caldeiraana-livia;21/01/2025 04:49;joao-pedro60
10;Hamburgueria do Chef;956;702;956;SA12MESQ79;Campanha AJT;Consectetur quis perferendis fugit fugit hic eaque ea laudantium voluptas ipsam voluptas nobis.;;2;4;True;29/02/2024 03:57;vicente84;06/12/2024 03:57;catarinacavalcanti
10;Hamburgueria do Chef;957;703;957;WJAZQ4X55P;Campanha AJU;;migration;1;2;False;27/08/2024 12:52;melothomas;29/05/2025 12:52;jsilveira
10;Hamburgueria do Chef;958;704;958;287QMRMPLX;Campanha AJV;Quam fugiat dolore adipisci odio a nobis eius et.;migration;2;4;False;02/08/2024 02:53;ana-luiza30;13/12/2024 02:53;malmeida
10;Hamburgueria do Chef;959;705;959;J5YHY8N59U;Campanha AJW;Cumque veritatis provident necessitatibus voluptatibus repudiandae voluptas ex excepturi in dicta modi.;migration;2;4;False;24/09/2024 22:37;kda-cunha;20/02/2025 22:37;dcunha
10;Hamburgueria do Chef;960;706;960;2IMB30JGUC;Campanha AJX;Quisquam recusandae quisquam quis odit modi harum cumque voluptatem vero molestiae enim corrupti.;;1;3;False;18/06/2024 10:21;bda-mota;09/04/2025 10:21;maria-sophiamoura
10;Hamburgueria do Chef;961;707;961;L9YILZR015;Campanha AJY;Minima dignissimos autem sed voluptates nemo laboriosam fuga.;loyalty;2;2;False;24/01/2024 16:54;caldeiraisabel;30/03/2024 16:54;fernando31
10;Hamburgueria do Chef;962;708;962;45YHSHZD14;Campanha AJZ;Possimus quos quis aspernatur quae autem aspernatur repellat facilis eveniet minima vel amet.;winback;1;1;False;01/11/2024 10:34;larada-rocha;28/05/2025 10:34;camposnicolas
10;Hamburgueria do Chef;963;709;963;XSN66RMNR6;Campanha AKA;Soluta laudantium aspernatur fugit exercitationem dolor sint consectetur maiores laudantium voluptatem mollitia veritatis.;;1;3;True;01/11/2024 13:50;pedro-lucasda-rocha;31/03/2025 13:50;rrodrigues
10;Hamburgueria do Chef;964;710;964;HVO2N0IDC8;Campanha AKB;Nemo porro eius ducimus in dolores facilis adipisci libero animi accusantium temporibus nesciunt.;seasonal;1;4;True;08/05/2024 20:29;ycunha;29/09/2024 20:29;ogoncalves
10;Hamburgueria do Chef;965;711;965;5K5Q5GOEIO;Campanha AKC;Omnis animi minima maiores esse officia nobis.;winback;2;4;False;06/04/2024 03:39;antonioporto;08/06/2024 03:39;duarteguilherme
10;Hamburgueria do Chef;966;712;966;84WYX74ZEM;Campanha AKD;Nemo adipisci harum quis perspiciatis blanditiis quas aut magnam dolores ab modi eum.;migration;1;4;False;23/04/2024 16:15;claricelopes;01/01/2025 16:15;bnunes
10;Hamburgueria do Chef;967;713;967;PRA5A5PMLQ;Campanha AKE;;loyalty;1;1;True;10/06/2024 23:04;da-cunhagustavo;03/02/2025 23:04;cardosonicole
10;Hamburgueria do Chef;968;714;968;2XB402NMSI;Campanha AKF;Reprehenderit modi eveniet non doloribus nesciunt similique in consequuntur dolorem.;consumption;2;3;False;09/09/2024 07:58;lucca65;08/10/2024 07:58;eduardoaraujo
10;Hamburgueria do Chef;969;5;969;865EO9W6YA;Campanha AKG;Adipisci quidem cum dolorum vero libero.;seasonal;1;1;False;16/04/2024 07:30;da-luzluiz-felipe;08/10/2024 07:30;barbaracarvalho
10;Hamburgueria do Chef;970;715;970;3V1NPCYVU0;Campanha AKH;Eaque facilis maxime magnam nemo accusantium est aliquam.;consumption;1;4;False;04/02/2024 01:11;maitefreitas;08/06/2024 01:11;joao-vitor05
10;Hamburgueria do Chef;971;5;971;PLLQ7S1ORA;Campanha AKI;Nam harum pariatur omnis esse eveniet animi eligendi perspiciatis aut est facere.;;1;1;False;28/04/2024 05:27;lara66;19/11/2024 05:27;aragaolarissa
10;Hamburgueria do Chef;972;716;972;ZNMVNSWJFI;Campanha AKJ;Autem amet voluptatum qui ducimus nisi rerum praesentium placeat doloribus corrupti recusandae soluta.;;2;1;False;25/10/2024 07:23;eloahdas-neves;03/05/2025 07:23;novaesyuri
10;Hamburgueria do Chef;973;717;973;4YWP6CBC5T;Campanha AKK;Impedit dolor eum corrupti aliquid aliquam qui nemo.;loyalty;1;3;False;13/05/2024 07:41;monteirodiego;02/10/2024 07:41;obarbosa
10;Hamburgueria do Chef;974;718;974;MJKKEGVKA6;Campanha AKL;;;1;3;False;06/07/2024 00:09;thalescardoso;19/03/2025 00:09;zmoura
10;Hamburgueria do Chef;975;719;975;6Y1OL5RKH8;Campanha AKM;;consumption;2;2;True;12/02/2024 15:42;caio03;13/11/2024 15:42;almeidathomas
10;Hamburgueria do Chef;976;720;976;1TCHWSTWYR;Campanha AKN;Aliquam numquam quia magnam sint suscipit temporibus explicabo.;winback;2;1;False;24/04/2024 16:12;lais25;24/11/2024 16:12;alveserick
10;Hamburgueria do Chef;977;5;977;9L349DQ1GT;Campanha AKO;;winback;1;1;False;18/03/2024 02:39;ferreiraguilherme;26/12/2024 02:39;esther83
10;Hamburgueria do Chef;978;721;978;98CJNJZ9G6;Campanha AKP;;loyalty;1;1;False;22/10/2024 04:29;barrosvalentina;19/11/2024 04:29;aalves
10;Hamburgueria do Chef;979;722;979;SF6K9KOHD5;Campanha AKQ;Quasi molestias placeat veritatis ut ipsum iste maiores illo omnis.;loyalty;1;2;False;19/03/2024 02:42;davigomes;20/04/2024 02:42;milena55
10;Hamburgueria do Chef;980;723;980;KQTYDB90MT;Campanha AKR;Natus mollitia alias et sequi neque temporibus neque fugit.;seasonal;2;2;False;03/02/2024 15:27;biancamonteiro;09/07/2024 15:27;scostela
10;Hamburgueria do Chef;981;724;981;L5EU9VDOW6;Campanha AKS;Assumenda vero a nulla eaque iste tempore similique libero.;winback;1;1;False;28/10/2024 18:41;rodrigo00;02/04/2025 18:41;raquel28
10;Hamburgueria do Chef;982;725;982;709NWA6540;Campanha AKT;Repellendus iure consequatur voluptatum non fuga quisquam eveniet qui.;migration;2;2;False;22/06/2024 15:13;novaesana-sophia;14/08/2024 15:13;kaique25
10;Hamburgueria do Chef;983;726;983;7FD3MWG24U;Campanha AKU;Vitae odit nobis aspernatur nisi quibusdam officia officia magni ullam fugiat nostrum consequuntur.;;1;1;False;21/06/2024 21:04;nunesjoao-lucas;05/03/2025 21:04;qsales
10;Hamburgueria do Chef;984;5;984;UF2W7WR1TQ;Campanha AKV;Consectetur quaerat quasi eum quam eos accusamus facilis eveniet harum amet.;seasonal;2;3;True;16/01/2024 02:16;rda-cruz;10/07/2024 02:16;nascimentolucas-gabriel
10;Hamburgueria do Chef;985;727;985;W0JGQEVDM6;Campanha AKW;Cumque corrupti veniam dolorum distinctio dolorum nihil eaque consectetur quis ipsam laborum alias.;seasonal;1;2;False;15/08/2024 19:31;luanamartins;04/02/2025 19:31;stephany85
10;Hamburgueria do Chef;986;5;986;O3BTG7GA24;Campanha AKX;Blanditiis ab at aliquam debitis velit.;winback;2;1;False;13/09/2024 02:57;silveirabenicio;04/06/2025 02:57;wrocha
10;Hamburgueria do Chef;987;728;987;A5W8VLOYHD;Campanha AKY;Delectus voluptate nobis facere omnis porro blanditiis eius ratione ratione molestias aliquid suscipit.;loyalty;2;4;False;16/10/2024 15:00;foliveira;08/08/2025 15:00;rda-cunha
10;Hamburgueria do Chef;988;729;988;MZ6W3CO8PE;Campanha AKZ;Hic hic alias velit at ducimus a voluptatibus ullam.;migration;1;4;False;20/10/2024 12:05;danilo39;03/05/2025 12:05;wlima
10;Hamburgueria do Chef;989;730;989;RVXQ51WHAL;Campanha ALA;Natus corrupti velit vitae porro iure porro explicabo maxime ab.;consumption;1;2;False;15/01/2024 07:37;da-conceicaodavi-lucas;06/06/2024 07:37;andre30
10;Hamburgueria do Chef;990;5;990;KCZEQUBNLE;Campanha ALB;;;1;1;False;16/10/2024 17:14;ofreitas;03/08/2025 17:14;emanuella38
10;Hamburgueria do Chef;991;731;991;0E0R3JSS3T;Campanha ALC;;loyalty;1;3;False;17/08/2024 23:10;luiz-felipe26;02/02/2025 23:10;ramossophie
